Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1779299262,50,GET,/api/status,0.500000,0.000000,160,160,2300,2300,2300,2300,2300,2300,2300,2300,2300,7,0,17000,10515.748331714609,109.2343440031982,18639.585370998248,106.0
1779299262,50,,Aggregated,2.900000,0.000000,2300,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,36,0,16000,12644.738857333423,93.88534600293497,19013.46432599894,289.3333333333333
1779299263,50,POST,/api/recurso,0.500000,0.000000,2300,2300,15000,15000,16000,16000,16000,16000,16000,16000,16000,9,0,2300,8071.356835445234,93.88534600293497,18734.86411900012,160.77777777777777
1779299263,50,GET,/api/recurso-detalhe/{id},1.900000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,22,0,16000,14249.723153954292,136.27545599956647,19013.46432599894,398.59090909090907
1779299263,50,GET,/api/status,0.500000,0.000000,160,160,2300,2300,2300,2300,2300,2300,2300,2300,2300,7,0,17000,10515.748331714609,109.2343440031982,18639.585370998248,106.0
1779299263,50,,Aggregated,2.900000,0.000000,2300,15000,16000,16000,16000,16000,16000,16000,16000,16000,16000,38,0,16000,12098.588400736939,93.88534600293497,19013.46432599894,288.36842105263156
1779299264,50,POST,/api/recurso,0.500000,0.000000,2300,2300,15000,15000,16000,16000,16000,16000,16000,16000,16000,9,0,2300,8071.356835445234,93.88534600293497,18734.86411900012,160.77777777777777
1779299264,50,GET,/api/recurso-detalhe/{id},1.900000,0.000000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,16000,22,0,16000,14249.723153954292,136.27545599956647,19013.46432599894,398.59090909090907
1779299264,50,GET,/api/status,0.500000,0.000000,160,160,2300,2300,2300,2300,2300,2300,2300,2300,2300,7,0,17000,10515.748331714609,109.2343440031982,18639.585370998248,106.0
1779299264,50,,Aggregated,2.900000,0.000000,2300,15000,16000,16000,16000,16000,16000,16000,16000,16000,16000,38,0,16000,12098.588400736939,93.88534600293497,19013.46432599894,288.36842105263156
